"velocity:0","velocity:1","velocity:2"
-0.98037,0.0050761,2.6453e-05
-0.98037,0.0050761,-2.6453e-05
-0.9417,0.0048769,-8.0022e-05
-0.8653,0.0044711,-0.00013609
-0.75333,0.0038807,-0.00019846
-0.60943,0.0031309,-0.00027682
-0.43912,0.0022527,-0.00040284
-0.24977,0.0012821,-0.00080189
-0.050303,0.00025909,-0.022731
0.1507,-0.0007746,-0.0225
0.3463,-0.0017765,-0.00052191
0.52716,-0.0027057,-0.0003297
0.68507,-0.0035239,-0.00023457
0.81357,-0.0041975,-0.0001661
0.90811,-0.0046985,-0.00010758
0.96583,-0.0050038,-5.3065e-05
0.98522,-0.0050891,-2.6381e-05
0.96635,-0.010074,2.5509e-06
0.94728,-0.0098849,2.1055e-05
0.89053,-0.0092867,6.9059e-05
0.79764,-0.0083015,0.00013113
0.67148,-0.0069719,0.00020208
0.51656,-0.0053543,0.00029652
0.33926,-0.0035162,0.00048096
0.14761,-0.0015333,0.02201
-0.049273,0.00051286,0.022229
-0.24467,0.0025378,0.00074557
-0.43024,0.0044582,0.00036728
-0.59726,0.0061951,0.00024448
-0.73848,0.0076765,0.00016505
-0.84846,0.0088402,9.9187e-05
-0.92355,0.0096361,4.2034e-05
-0.96158,0.010031,8.0113e-06
-0.96158,0.010031,-8.0113e-06
-0.92355,0.0096361,-4.2034e-05
-0.84846,0.0088402,-9.9187e-05
-0.73848,0.0076765,-0.00016505
-0.59726,0.0061951,-0.00024448
-0.43024,0.0044582,-0.00036728
-0.24467,0.0025378,-0.00074557
-0.049273,0.00051286,-0.022229
0.14761,-0.0015333,-0.02201
0.33926,-0.0035162,-0.00048096
0.51656,-0.0053543,-0.00029652
0.67148,-0.0069719,-0.00020208
0.79764,-0.0083015,-0.00013113
0.89053,-0.0092867,-6.9059e-05
0.94728,-0.0098849,-2.1055e-05
0.96635,-0.010074,-2.5509e-06
0.91005,-0.019735,6.4055e-07
0.89195,-0.019344,7.505e-06
0.83815,-0.01817,3.2211e-05
0.75023,-0.016246,7.6145e-05
0.63109,-0.013648,0.00013594
0.48514,-0.010484,0.00021881
0.31843,-0.0068866,0.00037683
0.1385,-0.0030034,0.020575
-0.046227,0.0010047,0.020757
-0.2296,0.0049708,0.00059802
-0.40394,0.0087308,0.0002801
-0.56113,0.012129,0.00017316
-0.69433,0.015025,0.00010403
-0.79831,0.017298,5.2067e-05
-0.86944,0.018854,1.7243e-05
-0.90551,0.019638,2.3798e-06
-0.90551,0.019638,-2.3798e-06
-0.86944,0.018854,-1.7243e-05
-0.79831,0.017298,-5.2067e-05
-0.69433,0.015025,-0.00010403
-0.56113,0.012129,-0.00017316
-0.40394,0.0087308,-0.0002801
-0.2296,0.0049708,-0.00059802
-0.046227,0.0010047,-0.020757
0.1385,-0.0030034,-0.020575
0.31843,-0.0068866,-0.00037683
0.48514,-0.010484,-0.00021881
0.63109,-0.013648,-0.00013594
0.75023,-0.016246,-7.6145e-05
0.83815,-0.01817,-3.2211e-05
0.89195,-0.019344,-7.505e-06
0.91005,-0.019735,-6.4055e-07
0.81739,-0.028589,2.251e-07
0.80095,-0.028013,2.9261e-06
0.75215,-0.026302,1.4225e-05
0.67261,-0.023514,3.8265e-05
0.56517,-0.019756,7.669e-05
0.43399,-0.015179,0.00013539
0.2846,-0.0099725,0.00025039
0.12372,-0.0043502,0.018285
-0.041288,0.0014553,0.018416
-0.20514,0.0071991,0.00040978
-0.36117,0.012642,0.00018
-0.50223,0.017559,0.00010261
-0.62215,0.021747,5.5535e-05
-0.71608,0.025037,2.4541e-05
-0.78052,0.027297,7.1471e-06
-0.81327,0.028445,8.7393e-07
-0.81327,0.028445,-8.7393e-07
-0.78052,0.027297,-7.1471e-06
-0.71608,0.025037,-2.4541e-05
-0.62215,0.021747,-5.5535e-05
-0.50223,0.017559,-0.00010261
-0.36117,0.012642,-0.00018
-0.20514,0.0071991,-0.00040978
-0.041288,0.0014553,-0.018416
0.12372,-0.0043502,-0.018285
0.2846,-0.0099725,-0.00025039
0.43399,-0.015179,-0.00013539
0.56517,-0.019756,-7.669e-05
0.67261,-0.023514,-3.8265e-05
0.75215,-0.026302,-1.4225e-05
0.80095,-0.028013,-2.9261e-06
0.81739,-0.028589,-2.251e-07
0.69062,-0.036272,8.4168e-08
0.67655,-0.035537,1.1402e-06
0.63486,-0.033358,5.8842e-06
0.5671,-0.029816,1.7024e-05
0.47589,-0.02505,3.6855e-05
0.36497,-0.019249,6.9995e-05
0.23909,-0.012648,0.00013819
0.10387,-0.0055185,0.015266
-0.034658,0.0018464,0.015344
-0.17227,0.0091316,0.00023333
-0.30356,0.016032,9.6241e-05
-0.42262,0.022265,5.1192e-05
-0.52422,0.027576,2.5681e-05
-0.6041,0.03175,1.0515e-05
-0.65909,0.034624,2.8641e-06
-0.6871,0.036088,3.3228e-07
-0.6871,0.036088,-3.3228e-07
-0.65909,0.034624,-2.8641e-06
-0.6041,0.03175,-1.0515e-05
-0.52422,0.027576,-2.5681e-05
-0.42262,0.022265,-5.1192e-05
-0.30356,0.016032,-9.6241e-05
-0.17227,0.0091316,-0.00023333
-0.034658,0.0018464,-0.015344
0.10387,-0.0055185,-0.015266
0.23909,-0.012648,-0.00013819
0.36497,-0.019249,-6.9995e-05
0.47589,-0.02505,-3.6855e-05
0.5671,-0.029816,-1.7024e-05
0.63486,-0.033358,-5.8842e-06
0.67655,-0.035537,-1.1402e-06
0.69062,-0.036272,-8.4168e-08
0.53361,-0.04247,2.8414e-08
0.52261,-0.041607,3.9248e-07
0.49005,-0.03905,2.0888e-06
0.43727,-0.0349,6.2978e-06
0.36649,-0.029319,1.4314e-05
0.28071,-0.02253,2.8623e-05
0.18371,-0.014805,5.9511e-05
0.079756,-0.0064606,0.011663
-0.02661,0.0021618,0.011699
-0.13232,0.01069,0.00010322
-0.23336,0.018765,4.0388e-05
-0.32525,0.026059,2.0398e-05
-0.40396,0.032276,9.7281e-06
-0.46607,0.037166,3.806e-06
-0.50896,0.040536,9.9984e-07
-0.53086,0.042254,1.1304e-07
-0.53086,0.042254,-1.1304e-07
-0.50896,0.040536,-9.9984e-07
-0.46607,0.037166,-3.806e-06
-0.40396,0.032276,-9.7281e-06
-0.32525,0.026059,-2.0398e-05
-0.23336,0.018765,-4.0388e-05
-0.13232,0.01069,-0.00010322
-0.02661,0.0021618,-0.011699
0.079756,-0.0064606,-0.011663
0.18371,-0.014805,-5.9511e-05
0.28071,-0.02253,-2.8623e-05
0.36649,-0.029319,-1.4314e-05
0.43727,-0.0349,-6.2978e-06
0.49005,-0.03905,-2.0888e-06
0.52261,-0.041607,-3.9248e-07
0.53361,-0.04247,-2.8414e-08
0.35217,-0.046929,7.0054e-09
0.34484,-0.045974,9.7713e-08
0.32317,-0.043147,5.2851e-07
0.28811,-0.038558,1.6303e-06
0.24122,-0.03239,3.8133e-06
0.18458,-0.024889,7.8798e-06
0.1207,-0.016356,1.6977e-05
0.052373,-0.0071382,0.0076291
-0.017472,0.0023887,0.0076398
-0.086905,0.01181,3.0033e-05
-0.15337,0.020731,1.1315e-05
-0.21397,0.028788,5.5219e-06
-0.26603,0.035657,2.5531e-06
-0.30723,0.041063,9.7326e-07
-0.33575,0.044789,2.5074e-07
-0.35033,0.04669,2.7978e-08
-0.35033,0.04669,-2.7978e-08
-0.33575,0.044789,-2.5074e-07
-0.30723,0.041063,-9.7326e-07
-0.26603,0.035657,-2.5531e-06
-0.21397,0.028788,-5.5219e-06
-0.15337,0.020731,-1.1315e-05
-0.086905,0.01181,-3.0033e-05
-0.017472,0.0023887,-0.0076398
0.052373,-0.0071382,-0.0076291
0.1207,-0.016356,-1.6977e-05
0.18458,-0.024889,-7.8798e-06
0.24122,-0.03239,-3.8133e-06
0.28811,-0.038558,-1.6303e-06
0.32317,-0.043147,-5.2851e-07
0.34484,-0.045974,-9.7713e-08
0.35217,-0.046929,-7.0054e-09
0.15404,-0.049467,7.5497e-10
0.15081,-0.04846,1.0575e-08
0.14128,-0.045478,5.7609e-08
0.12589,-0.04064,1.7956e-07
0.10533,-0.034138,4.2571e-07
0.080551,-0.026231,8.9396e-07
0.052645,-0.017239,1.9617e-06
0.022837,-0.0075238,0.003319
-0.0076179,0.0025178,0.0033202
-0.037899,0.012448,3.5071e-06
-0.066914,0.021849,1.2951e-06
-0.093406,0.030341,6.2126e-07
-0.1162,0.037582,2.8301e-07
-0.13428,0.04328,1.066e-07
-0.14681,0.04721,2.7224e-08
-0.15323,0.049215,3.0201e-09
-0.15323,0.049215,-3.0201e-09
-0.14681,0.04721,-2.7224e-08
-0.13428,0.04328,-1.066e-07
-0.1162,0.037582,-2.8301e-07
-0.093406,0.030341,-6.2126e-07
-0.066914,0.021849,-1.2951e-06
-0.037899,0.012448,-3.5071e-06
-0.0076179,0.0025178,-0.0033202
0.022837,-0.0075238,-0.003319
0.052645,-0.017239,-1.9617e-06
0.080551,-0.026231,-8.9396e-07
0.10533,-0.034138,-4.2571e-07
0.12589,-0.04064,-1.7956e-07
0.14128,-0.045478,-5.7609e-08
0.15081,-0.04846,-1.0575e-08
0.15404,-0.049467,-7.5497e-10
-0.051555,-0.04998,-1.1119e-10
-0.050474,-0.048962,-1.558e-09
-0.047282,-0.045949,-8.4919e-09
-0.042125,-0.04106,-2.649e-08
-0.035243,-0.034491,-6.2868e-08
-0.026948,-0.026503,-1.3219e-07
-0.01761,-0.017417,-2.9051e-07
-0.0076384,-0.0076017,-0.0011096
0.002548,0.0025439,-0.0011098
0.012677,0.012576,-5.1981e-07
0.022384,0.022075,-1.9164e-07
0.03125,0.030655,-9.1803e-08
0.038882,0.037971,-4.1771e-08
0.044936,0.043729,-1.5719e-08
0.049135,0.047699,-4.0117e-09
0.051284,0.049725,-4.4486e-10
0.051284,0.049725,4.4486e-10
0.049135,0.047699,4.0117e-09
0.044936,0.043729,1.5719e-08
0.038882,0.037971,4.1771e-08
0.03125,0.030655,9.1803e-08
0.022384,0.022075,1.9164e-07
0.012677,0.012576,5.1981e-07
0.002548,0.0025439,0.0011098
-0.0076384,-0.0076017,0.0011096
-0.01761,-0.017417,2.9051e-07
-0.026948,-0.026503,1.3219e-07
-0.035243,-0.034491,6.2868e-08
-0.042125,-0.04106,2.649e-08
-0.047282,-0.045949,8.4919e-09
-0.050474,-0.048962,1.558e-09
-0.051555,-0.04998,1.1119e-10
-0.25464,-0.048447,-2.7082e-09
-0.24932,-0.04746,-3.7876e-08
-0.2336,-0.044541,-2.058e-07
-0.2082,-0.039803,-6.3906e-07
-0.17425,-0.033435,-1.5076e-06
-0.13328,-0.025692,-3.147e-06
-0.087127,-0.016884,-6.8585e-06
-0.037799,-0.0073687,-0.0054987
0.01261,0.0024659,-0.0055031
0.062727,0.012191,-1.2213e-05
0.11073,0.0214,-4.544e-06
0.15454,0.029717,-2.1938e-06
0.1922,0.036808,-1.0048e-06
0.22205,0.042389,-3.8014e-07
0.24273,0.046237,-9.7394e-08
0.25331,0.048199,-1.0827e-08
0.25331,0.048199,1.0827e-08
0.24273,0.046237,9.7394e-08
0.22205,0.042389,3.8014e-07
0.1922,0.036808,1.0048e-06
0.15454,0.029717,2.1938e-06
0.11073,0.0214,4.544e-06
0.062727,0.012191,1.2213e-05
0.01261,0.0024659,0.0055031
-0.037799,-0.0073687,0.0054987
-0.087127,-0.016884,6.8585e-06
-0.13328,-0.025692,3.147e-06
-0.17425,-0.033435,1.5076e-06
-0.2082,-0.039803,6.3906e-07
-0.2336,-0.044541,2.058e-07
-0.24932,-0.04746,3.7876e-08
-0.25464,-0.048447,2.7082e-09
-0.44551,-0.04493,-1.4966e-08
-0.43627,-0.044016,-2.0792e-07
-0.40896,-0.04131,-1.117e-06
-0.36475,-0.036918,-3.4127e-06
-0.30553,-0.031013,-7.885e-06
-0.2339,-0.023831,-1.6063e-05
-0.153,-0.015661,-3.4068e-05
-0.066406,-0.0068344,-0.0096905
0.022155,0.002287,-0.0097115
0.11018,0.011308,-5.9737e-05
0.19439,0.01985,-2.2889e-05
0.27108,0.027565,-1.1339e-05
0.33687,0.034141,-5.3133e-06
0.38886,0.039316,-2.0479e-06
0.42482,0.042882,-5.3193e-07
0.44319,0.044701,-5.9678e-08
0.44319,0.044701,5.9678e-08
0.42482,0.042882,5.3193e-07
0.38886,0.039316,2.0479e-06
0.33687,0.034141,5.3133e-06
0.27108,0.027565,1.1339e-05
0.19439,0.01985,2.2889e-05
0.11018,0.011308,5.9737e-05
0.022155,0.002287,0.0097115
-0.066406,-0.0068344,0.0096905
-0.153,-0.015661,3.4068e-05
-0.2339,-0.023831,1.6063e-05
-0.30553,-0.031013,7.885e-06
-0.36475,-0.036918,3.4127e-06
-0.40896,-0.04131,1.117e-06
-0.43627,-0.044016,2.0792e-07
-0.44551,-0.04493,1.4966e-08
-0.61558,-0.039574,-5.0052e-08
-0.60296,-0.038771,-6.858e-07
-0.5656,-0.03639,-3.6029e-06
-0.50495,-0.032525,-1.0672e-05
-0.42346,-0.027325,-2.3743e-05
-0.32455,-0.020997,-4.6388e-05
-0.2125,-0.013798,-9.4163e-05
-0.092286,-0.0060205,-0.013528
0.030792,0.0020144,-0.013583
0.15308,0.0099617,-0.00016127
0.26987,0.017489,-6.468e-05
0.37594,0.024287,-3.3449e-05
0.46662,0.03008,-1.6315e-05
0.53805,0.034635,-6.5105e-06
0.58731,0.037773,-1.7368e-06
0.61242,0.039373,-1.9849e-07
0.61242,0.039373,1.9849e-07
0.58731,0.037773,1.7368e-06
0.53805,0.034635,6.5105e-06
0.46662,0.03008,1.6315e-05
0.37594,0.024287,3.3449e-05
0.26987,0.017489,6.468e-05
0.15308,0.0099617,0.00016127
0.030792,0.0020144,0.013583
-0.092286,-0.0060205,0.013528
-0.2125,-0.013798,9.4163e-05
-0.32455,-0.020997,4.6388e-05
-0.42346,-0.027325,2.3743e-05
-0.50495,-0.032525,1.0672e-05
-0.5656,-0.03639,3.6029e-06
-0.60296,-0.038771,6.858e-07
-0.61558,-0.039574,5.0052e-08
-0.75807,-0.032598,-1.3805e-07
-0.74273,-0.031938,-1.8395e-06
-0.69722,-0.029983,-9.2612e-06
-0.62315,-0.026802,-2.5969e-05
-0.52327,-0.022519,-5.4324e-05
-0.40156,-0.017303,-9.9747e-05
-0.2632,-0.011369,-0.00019086
-0.11438,-0.0049599,-0.016858
0.038169,0.0016594,-0.016961
0.18968,0.0082076,-0.00031737
0.3341,0.014411,-0.00013498
0.46485,0.020015,-7.4175e-05
0.57622,0.024789,-3.8514e-05
0.66361,0.02854,-1.6304e-05
0.72367,0.03112,-4.5679e-06
0.75423,0.032433,-5.4141e-07
0.75423,0.032433,5.4141e-07
0.72367,0.03112,4.5679e-06
0.66361,0.02854,1.6304e-05
0.57622,0.024789,3.8514e-05
0.46485,0.020015,7.4175e-05
0.3341,0.014411,0.00013498
0.18968,0.0082076,0.00031737
0.038169,0.0016594,0.016961
-0.11438,-0.0049599,0.016858
-0.2632,-0.011369,0.00019086
-0.40156,-0.017303,9.9747e-05
-0.52327,-0.022519,5.4324e-05
-0.62315,-0.026802,2.5969e-05
-0.69722,-0.029983,9.2612e-06
-0.74273,-0.031938,1.8395e-06
-0.75807,-0.032598,1.3805e-07
-0.86815,-0.024287,-3.7227e-07
-0.8508,-0.0238,-4.6546e-06
-0.79924,-0.022351,-2.1515e-05
-0.71508,-0.019983,-5.4754e-05
-0.60121,-0.016789,-0.00010412
-0.46193,-0.012899,-0.00017583
-0.30307,-0.0084733,-0.00031377
-0.13178,-0.0036959,-0.01953
0.043983,0.0012364,-0.019687
0.21849,0.0061165,-0.00050545
0.38453,0.010742,-0.00022941
0.53441,0.014921,-0.0001361
0.66163,0.018482,-7.7341e-05
0.76109,0.021277,-3.6109e-05
0.82922,0.023194,-1.1096e-05
0.86381,0.024165,-1.4222e-06
0.86381,0.024165,1.4222e-06
0.82922,0.023194,1.1096e-05
0.76109,0.021277,3.6109e-05
0.66163,0.018482,7.7341e-05
0.53441,0.014921,0.0001361
0.38453,0.010742,0.00022941
0.21849,0.0061165,0.00050545
0.043983,0.0012364,0.019687
-0.13178,-0.0036959,0.01953
-0.30307,-0.0084733,0.00031377
-0.46193,-0.012899,0.00017583
-0.60121,-0.016789,0.00010412
-0.71508,-0.019983,5.4754e-05
-0.79924,-0.022351,2.1515e-05
-0.8508,-0.0238,4.6546e-06
-0.86815,-0.024287,3.7227e-07
-0.94283,-0.014982,-1.191e-06
-0.92416,-0.014691,-1.2407e-05
-0.86864,-0.013802,-4.7707e-05
-0.77781,-0.012339,-0.00010236
-0.65457,-0.010365,-0.00017003
-0.5034,-0.007961,-0.00026067
-0.33053,-0.0052285,-0.00043441
-0.14379,-0.0022801,-0.021407
0.047996,0.0007627,-0.021609
0.23836,0.0037738,-0.00068041
0.41922,0.0066291,-0.00032776
0.58213,0.0092106,-0.00021086
0.72001,0.011411,-0.00013444
0.82749,0.013139,-7.3289e-05
0.90094,0.014321,-2.6937e-05
0.93816,0.01491,-4.1965e-06
0.93816,0.01491,4.1965e-06
0.90094,0.014321,2.6937e-05
0.82749,0.013139,7.3289e-05
0.72001,0.011411,0.00013444
0.58213,0.0092106,0.00021086
0.41922,0.0066291,0.00032776
0.23836,0.0037738,0.00068041
0.047996,0.0007627,0.021609
-0.14379,-0.0022801,0.021407
-0.33053,-0.0052285,0.00043441
-0.5034,-0.007961,0.00026067
-0.65457,-0.010365,0.00017003
-0.77781,-0.012339,0.00010236
-0.86864,-0.013802,4.7707e-05
-0.92416,-0.014691,1.2407e-05
-0.94283,-0.014982,1.191e-06
-0.9805,-0.005063,-7.0041e-06
-0.96119,-0.004969,-3.531e-05
-0.90371,-0.0046695,-9.3871e-05
-0.80958,-0.0041737,-0.00015587
-0.68167,-0.0035048,-0.00022574
-0.52451,-0.0026913,-0.00032098
-0.34453,-0.0017673,-0.00051134
-0.14992,-0.0007706,-0.022377
0.050045,0.00025775,-0.022605
0.24849,0.0012755,-0.00078745
0.4369,0.0022408,-0.00039359
0.60638,0.0031141,-0.0002682
0.74961,0.0038592,-0.00018911
0.86109,0.0044448,-0.00012448
0.93715,0.004845,-6.3432e-05
0.97567,0.0050406,-1.6468e-05
0.97567,0.0050406,1.6468e-05
0.93715,0.004845,6.3432e-05
0.86109,0.0044448,0.00012448
0.74961,0.0038592,0.00018911
0.60638,0.0031141,0.0002682
0.4369,0.0022408,0.00039359
0.24849,0.0012755,0.00078745
0.050045,0.00025775,0.022605
-0.14992,-0.0007706,0.022377
-0.34453,-0.0017673,0.00051134
-0.52451,-0.0026913,0.00032098
-0.68167,-0.0035048,0.00022574
-0.80958,-0.0041737,0.00015587
-0.90371,-0.0046695,9.3871e-05
-0.96119,-0.004969,3.531e-05
-0.9805,-0.005063,7.0041e-06
-0.9805,0.005063,-7.0041e-06
-0.96119,0.004969,-3.531e-05
-0.90371,0.0046695,-9.3871e-05
-0.80958,0.0041737,-0.00015587
-0.68167,0.0035048,-0.00022574
-0.52451,0.0026913,-0.00032098
-0.34453,0.0017673,-0.00051134
-0.14992,0.0007706,-0.022377
0.050045,-0.00025775,-0.022605
0.24849,-0.0012755,-0.00078745
0.4369,-0.0022408,-0.00039359
0.60638,-0.0031141,-0.0002682
0.74961,-0.0038592,-0.00018911
0.86109,-0.0044448,-0.00012448
0.93715,-0.004845,-6.3432e-05
0.97567,-0.0050406,-1.6468e-05
0.97567,-0.0050406,1.6468e-05
0.93715,-0.004845,6.3432e-05
0.86109,-0.0044448,0.00012448
0.74961,-0.0038592,0.00018911
0.60638,-0.0031141,0.0002682
0.4369,-0.0022408,0.00039359
0.24849,-0.0012755,0.00078745
0.050045,-0.00025775,0.022605
-0.14992,0.0007706,0.022377
-0.34453,0.0017673,0.00051134
-0.52451,0.0026913,0.00032098
-0.68167,0.0035048,0.00022574
-0.80958,0.0041737,0.00015587
-0.90371,0.0046695,9.3871e-05
-0.96119,0.004969,3.531e-05
-0.9805,0.005063,7.0041e-06
-0.94283,0.014982,-1.191e-06
-0.92416,0.014691,-1.2407e-05
-0.86864,0.013802,-4.7707e-05
-0.77781,0.012339,-0.00010236
-0.65457,0.010365,-0.00017003
-0.5034,0.007961,-0.00026067
-0.33053,0.0052285,-0.00043441
-0.14379,0.0022801,-0.021407
0.047996,-0.0007627,-0.021609
0.23836,-0.0037738,-0.00068041
0.41922,-0.0066291,-0.00032776
0.58213,-0.0092106,-0.00021086
0.72001,-0.011411,-0.00013444
0.82749,-0.013139,-7.3289e-05
0.90094,-0.014321,-2.6937e-05
0.93816,-0.01491,-4.1965e-06
0.93816,-0.01491,4.1965e-06
0.90094,-0.014321,2.6937e-05
0.82749,-0.013139,7.3289e-05
0.72001,-0.011411,0.00013444
0.58213,-0.0092106,0.00021086
0.41922,-0.0066291,0.00032776
0.23836,-0.0037738,0.00068041
0.047996,-0.0007627,0.021609
-0.14379,0.0022801,0.021407
-0.33053,0.0052285,0.00043441
-0.5034,0.007961,0.00026067
-0.65457,0.010365,0.00017003
-0.77781,0.012339,0.00010236
-0.86864,0.013802,4.7707e-05
-0.92416,0.014691,1.2407e-05
-0.94283,0.014982,1.191e-06
-0.86815,0.024287,-3.7227e-07
-0.8508,0.0238,-4.6546e-06
-0.79924,0.022351,-2.1515e-05
-0.71508,0.019983,-5.4754e-05
-0.60121,0.016789,-0.00010412
-0.46193,0.012899,-0.00017583
-0.30307,0.0084733,-0.00031377
-0.13178,0.0036959,-0.01953
0.043983,-0.0012364,-0.019687
0.21849,-0.0061165,-0.00050545
0.38453,-0.010742,-0.00022941
0.53441,-0.014921,-0.0001361
0.66163,-0.018482,-7.7341e-05
0.76109,-0.021277,-3.6109e-05
0.82922,-0.023194,-1.1096e-05
0.86381,-0.024165,-1.4222e-06
0.86381,-0.024165,1.4222e-06
0.82922,-0.023194,1.1096e-05
0.76109,-0.021277,3.6109e-05
0.66163,-0.018482,7.7341e-05
0.53441,-0.014921,0.0001361
0.38453,-0.010742,0.00022941
0.21849,-0.0061165,0.00050545
0.043983,-0.0012364,0.019687
-0.13178,0.0036959,0.01953
-0.30307,0.0084733,0.00031377
-0.46193,0.012899,0.00017583
-0.60121,0.016789,0.00010412
-0.71508,0.019983,5.4754e-05
-0.79924,0.022351,2.1515e-05
-0.8508,0.0238,4.6546e-06
-0.86815,0.024287,3.7227e-07
-0.75807,0.032598,-1.3805e-07
-0.74273,0.031938,-1.8395e-06
-0.69722,0.029983,-9.2612e-06
-0.62315,0.026802,-2.5969e-05
-0.52327,0.022519,-5.4324e-05
-0.40156,0.017303,-9.9747e-05
-0.2632,0.011369,-0.00019086
-0.11438,0.0049599,-0.016858
0.038169,-0.0016594,-0.016961
0.18968,-0.0082076,-0.00031737
0.3341,-0.014411,-0.00013498
0.46485,-0.020015,-7.4175e-05
0.57622,-0.024789,-3.8514e-05
0.66361,-0.02854,-1.6304e-05
0.72367,-0.03112,-4.5679e-06
0.75423,-0.032433,-5.4141e-07
0.75423,-0.032433,5.4141e-07
0.72367,-0.03112,4.5679e-06
0.66361,-0.02854,1.6304e-05
0.57622,-0.024789,3.8514e-05
0.46485,-0.020015,7.4175e-05
0.3341,-0.014411,0.00013498
0.18968,-0.0082076,0.00031737
0.038169,-0.0016594,0.016961
-0.11438,0.0049599,0.016858
-0.2632,0.011369,0.00019086
-0.40156,0.017303,9.9747e-05
-0.52327,0.022519,5.4324e-05
-0.62315,0.026802,2.5969e-05
-0.69722,0.029983,9.2612e-06
-0.74273,0.031938,1.8395e-06
-0.75807,0.032598,1.3805e-07
-0.61558,0.039574,-5.0052e-08
-0.60296,0.038771,-6.858e-07
-0.5656,0.03639,-3.6029e-06
-0.50495,0.032525,-1.0672e-05
-0.42346,0.027325,-2.3743e-05
-0.32455,0.020997,-4.6388e-05
-0.2125,0.013798,-9.4163e-05
-0.092286,0.0060205,-0.013528
0.030792,-0.0020144,-0.013583
0.15308,-0.0099617,-0.00016127
0.26987,-0.017489,-6.468e-05
0.37594,-0.024287,-3.3449e-05
0.46662,-0.03008,-1.6315e-05
0.53805,-0.034635,-6.5105e-06
0.58731,-0.037773,-1.7368e-06
0.61242,-0.039373,-1.9849e-07
0.61242,-0.039373,1.9849e-07
0.58731,-0.037773,1.7368e-06
0.53805,-0.034635,6.5105e-06
0.46662,-0.03008,1.6315e-05
0.37594,-0.024287,3.3449e-05
0.26987,-0.017489,6.468e-05
0.15308,-0.0099617,0.00016127
0.030792,-0.0020144,0.013583
-0.092286,0.0060205,0.013528
-0.2125,0.013798,9.4163e-05
-0.32455,0.020997,4.6388e-05
-0.42346,0.027325,2.3743e-05
-0.50495,0.032525,1.0672e-05
-0.5656,0.03639,3.6029e-06
-0.60296,0.038771,6.858e-07
-0.61558,0.039574,5.0052e-08
-0.44551,0.04493,-1.4966e-08
-0.43627,0.044016,-2.0792e-07
-0.40896,0.04131,-1.117e-06
-0.36475,0.036918,-3.4127e-06
-0.30553,0.031013,-7.885e-06
-0.2339,0.023831,-1.6063e-05
-0.153,0.015661,-3.4068e-05
-0.066406,0.0068344,-0.0096905
0.022155,-0.002287,-0.0097115
0.11018,-0.011308,-5.9737e-05
0.19439,-0.01985,-2.2889e-05
0.27108,-0.027565,-1.1339e-05
0.33687,-0.034141,-5.3133e-06
0.38886,-0.039316,-2.0479e-06
0.42482,-0.042882,-5.3193e-07
0.44319,-0.044701,-5.9678e-08
0.44319,-0.044701,5.9678e-08
0.42482,-0.042882,5.3193e-07
0.38886,-0.039316,2.0479e-06
0.33687,-0.034141,5.3133e-06
0.27108,-0.027565,1.1339e-05
0.19439,-0.01985,2.2889e-05
0.11018,-0.011308,5.9737e-05
0.022155,-0.002287,0.0097115
-0.066406,0.0068344,0.0096905
-0.153,0.015661,3.4068e-05
-0.2339,0.023831,1.6063e-05
-0.30553,0.031013,7.885e-06
-0.36475,0.036918,3.4127e-06
-0.40896,0.04131,1.117e-06
-0.43627,0.044016,2.0792e-07
-0.44551,0.04493,1.4966e-08
-0.25464,0.048447,-2.7082e-09
-0.24932,0.04746,-3.7876e-08
-0.2336,0.044541,-2.058e-07
-0.2082,0.039803,-6.3906e-07
-0.17425,0.033435,-1.5076e-06
-0.13328,0.025692,-3.147e-06
-0.087127,0.016884,-6.8585e-06
-0.037799,0.0073687,-0.0054987
0.01261,-0.0024659,-0.0055031
0.062727,-0.012191,-1.2213e-05
0.11073,-0.0214,-4.544e-06
0.15454,-0.029717,-2.1938e-06
0.1922,-0.036808,-1.0048e-06
0.22205,-0.042389,-3.8014e-07
0.24273,-0.046237,-9.7394e-08
0.25331,-0.048199,-1.0827e-08
0.25331,-0.048199,1.0827e-08
0.24273,-0.046237,9.7394e-08
0.22205,-0.042389,3.8014e-07
0.1922,-0.036808,1.0048e-06
0.15454,-0.029717,2.1938e-06
0.11073,-0.0214,4.544e-06
0.062727,-0.012191,1.2213e-05
0.01261,-0.0024659,0.0055031
-0.037799,0.0073687,0.0054987
-0.087127,0.016884,6.8585e-06
-0.13328,0.025692,3.147e-06
-0.17425,0.033435,1.5076e-06
-0.2082,0.039803,6.3906e-07
-0.2336,0.044541,2.058e-07
-0.24932,0.04746,3.7876e-08
-0.25464,0.048447,2.7082e-09
-0.051555,0.04998,-1.1119e-10
-0.050474,0.048962,-1.558e-09
-0.047282,0.045949,-8.4919e-09
-0.042125,0.04106,-2.649e-08
-0.035243,0.034491,-6.2868e-08
-0.026948,0.026503,-1.3219e-07
-0.01761,0.017417,-2.9051e-07
-0.0076384,0.0076017,-0.0011096
0.002548,-0.0025439,-0.0011098
0.012677,-0.012576,-5.1981e-07
0.022384,-0.022075,-1.9164e-07
0.03125,-0.030655,-9.1803e-08
0.038882,-0.037971,-4.1771e-08
0.044936,-0.043729,-1.5719e-08
0.049135,-0.047699,-4.0117e-09
0.051284,-0.049725,-4.4486e-10
